question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku marah banget sama temen, tapi gak mau kelihatan marah. Gimana caranya?;Kamu mungkin lagi mencoba menyembunyikan emosi, kayak yang disebut masking. Itu bisa bantu menjaga situasi tetap tenang, tapi menyimpan marah terlalu lama juga gak sehat. Mungkin coba cari waktu yang tepat buat bicara sama temenmu dengan tenang, atau ceritain dulu ke aku apa yang bikin marah, biar lebih lega. Mau coba?;GROK;D4_GROK_PengantarPsikologiBimoW211-221_20.json;marah temen marah sembunyi emosi sebut masking jaga situasi tetap tenang simpan marah terlalu lama sehat tepat bicara temenmu tenang marah lega;0;0.7349055151357544;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;marah temen marah sembunyi emosi sebut masking jaga situasi tetap tenang simpan marah terlalu lama sehat tepat bicara temenmu tenang marah lega
Aku sering kesal kalau orang lain nggak setuju sama pendapatku. Aku harus apa biar nggak gampang emosi?;Wajar kok merasa kesal, tapi coba lihat dari sudut pandang mereka. Mungkin mereka punya alasan sendiri. Dengarkan dulu, nggak harus setuju, tapi coba pahami. Itu bisa bantu kamu tetap tenang dan nggak terbawa emosi. Apa yang biasanya bikin kamu kesal waktu diskusi?;GROK;D9_GROK_EgoIsTheEnemy205-216_20.json;kesal tuju gampang emosi kesal sudut pandang alas sendiri dengar tuju paham tetap tenang bawa emosi kesal diskusi;0;0.7347540796775789;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;kesal tuju gampang emosi kesal sudut pandang alas sendiri dengar tuju paham tetap tenang bawa emosi kesal diskusi
Aku merasa nggak punya tujuan hidup yang jelas. Apa yang bisa aku lakukan?;Nggak apa-apa kalau belum jelas, banyak orang juga merasa begitu. Coba mulai dengan mengeksplorasi apa yang kamu suka atau apa yang bikin kamu penasaran. Tulis mimpi kecil, seperti mencoba hobi baru atau membantu seseorang. Tujuan besar sering muncul dari langkah kecil.;GROK;D8_GROK_BerdamaiDenganDiriSendiri43-53_20.json;tuju hidup jelas laku jelas eksplorasi penasaran mimpi kecil tuju muncul kecil;0;0.7343563770553279;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;tuju hidup jelas laku jelas eksplorasi penasaran mimpi kecil tuju muncul kecil
Aku merasa suara-suara itu nolong aku dari bahaya. Apa aku harus percaya sama mereka?;Aku ngerti kamu merasa suara-suara itu kayak pelindung. Tapi coba kita pikir, apa mereka beneran selalu nolong, atau malah bikin kamu lebih takut? Kadang pikiran kita bikin kita merasa terancam, padahal nggak ada bahaya. Aku saranin coba perhatikan kapan suara itu muncul dan apa yang terjadi kalau kamu nggak dengerin. Kalau masih bikin bingung, mungkin kita bisa minta bantuan profesional untuk ngerti lebih jauh. Apa kamu setuju?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders561-571_20.json;nolong bahaya percaya lindung beneran nolong malah takut ancam padahal bahaya saranin perhati kapan muncul dengerin minta profesional jauh tuju;0;0.7339386302384545;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;nolong bahaya percaya lindung beneran nolong malah takut ancam padahal bahaya saranin perhati kapan muncul dengerin minta profesional jauh tuju
Aku pengen lebih pede, tapi selalu ngerasa kurang dibandingkan orang lain. Apa yang bisa bantu?;Perasaan kurang itu bisa bikin kita minder, ya. Dalam diri kita, ada daya buat ngenali nilai diri. Coba tulis tiga hal yang kamu suka dari dirimu, sekecil apa pun, kayak ‘aku selalu tepat waktu’. Latih diri buat terima pujian dengan bilang ‘terima kasih’ aja. Kalau rasa nggak cukup ini masih kuat, psikolog bisa bantu bangun kepercayaan diri dari dalam.;GROK;D3_GROK_PengantarPsikologiAdnan232-242_20.json;pede ngerasa kurang banding kurang minder diri daya ngenali nilai diri diri kecil tepat diri terima puji terima cukup kuat psikolog percaya diri;0;0.7335591758205576;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;pede ngerasa kurang banding kurang minder diri daya ngenali nilai diri diri kecil tepat diri terima puji terima cukup kuat psikolog percaya diri
Aku merasa nggak bisa ngontrol emosi kadang-kadang. Apa yang salah?;Emosi yang susah dikontrol itu nggak berarti ada yang salah denganmu. Psikologi klinis bilang emosi itu kayak sinyal, kadang muncul karena ada kebutuhan yang belum terpenuhi, seperti istirahat atau dukungan. Coba perhatiin, apa yang biasanya bikin emosimu meledak? Kita bisa coba cari cara buat ngeluarin emosi itu dengan lebih sehat, misalnya nulis atau tarik napas dalam. Mau coba ceritain satu contoh?;GROK;D3_GROK_PengantarPsikologiAdnan36-46_20.json;ngontrol emosi salah emosi susah kontrol arti salah psikologi klinis emosi muncul butuh penuh istirahat dukung perhatiin emosi ledak ngeluarin emosi sehat nulis contoh;0;0.7335310146885836;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngontrol emosi salah emosi susah kontrol arti salah psikologi klinis emosi muncul butuh penuh istirahat dukung perhatiin emosi ledak ngeluarin emosi sehat nulis contoh
Aku ngerasa nggak pantas coba lagi karena gagal terlalu sering. Apa yang bisa bantu aku berubah pikiran?;Setiap orang pernah gagal, tapi itu nggak berarti kamu nggak layak coba lagi. Coba ingat satu momen kecil saat kamu berhasil, itu bukti kamu bisa. Apa satu tujuan kecil yang pengen kamu kejar sekarang?;GROK;D9_GROK_EgoIsTheEnemy228-238_20.json;ngerasa pantas gagal terlalu ubah gagal arti layak ingat momen kecil hasil bukti tuju kecil kejar;0;0.7330712981664282;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa pantas gagal terlalu ubah gagal arti layak ingat momen kecil hasil bukti tuju kecil kejar
Aku ngerasa nggak punya temen yang bener-bener ngerti aku, apa yang salah?;Mungkin bukan salah, tapi belum ketemu orang yang vibe-nya sama. Coba cari komunitas atau tempat yang sesuai sama minatmu, di situ biasanya lebih gampang ketemu orang yang klik. Atau, coba buka diri sedikit lebih banyak sama temen yang udah ada, siapa tahu mereka juga pengen kenal kamu lebih dalam.;GROK;D10_GROK_HidupDamaiTanpaBerpikirBerlebihan63-73_20.json;ngerasa temen salah bukan salah vibe tempat sesuai situ gampang klik diri temen udah siapa tahu kenal;0;0.7318563783693474;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa temen salah bukan salah vibe tempat sesuai situ gampang klik diri temen udah siapa tahu kenal
Aku ngerasa hidup ini penuh cobaan, apa artinya aku nggak cukup kuat?;Enggak, justru cobaan itu datang karena kamu punya potensi untuk lebih kuat. Bayangin, kalau hidup selalu gampang, kamu nggak akan belajar apa-apa. Apa satu hal kecil yang kamu rasa bikin kamu kuat dari cobaan sebelumnya?;GROK;D7_GROK_SeniMenyiksaDiri29-42_20.json;ngerasa hidup penuh arti cukup kuat enggak justru datang potensi kuat bayangin hidup gampang kecil kuat;0;0.7316345404267485;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa hidup penuh arti cukup kuat enggak justru datang potensi kuat bayangin hidup gampang kecil kuat
Aku sering ngerasa orang lain nggak ngerti aku, kayak aku cuma ngomong sama tembok. Apa yang bisa aku lakuin?;Ngerasa nggak didenger itu bikin kesepian, ya. Kadang, orang lain emang nggak paham apa yang kita rasain, tapi itu nggak berarti kamu nggak penting. Coba cari satu orang yang kamu percaya, dan bilang apa yang kamu butuhin dengan jelas, misalnya, ‘Aku cuma butuh didenger.’ Aku juga di sini buat dengerin kamu, lho. Mau ceritain apa yang lagi bikin frustrasi?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders440-450_20.json;ngerasa ngomong tembok lakuin ngerasa didenger sepi emang paham rasain arti penting percaya butuhin jelas butuh didenger dengerin frustrasi;0;0.7313157021916815;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa ngomong tembok lakuin ngerasa didenger sepi emang paham rasain arti penting percaya butuhin jelas butuh didenger dengerin frustrasi
Aku capek banget karena mikirin hal-hal yang bikin khawatir, padahal aku pengen lebih produktif. Gimana caranya?;Aku ngerti, khawatir itu bikin energi habis, ya. Coba mulai dengan nulis apa aja yang ada di pikiranmu—itu bantu ‘kosongin’ kepala. Lalu, pilih satu hal kecil yang bisa kamu lakuin hari ini, misalnya beresin satu email atau masak sesuatu yang gampang. Teknik 2 menit juga oke: kalau sesuatu bisa diselesain dalam 2 menit, lakuin sekarang juga. Kalau masih susah fokus, coba jalan kaki 5 menit sambil dengar lagu upbeat. Kamu pasti bisa ambil kendali lagi, satu langkah dulu!;GROK;A2_GROK_FilosofiTeras31-44_30.json;capek mikirin khawatir padahal produktif khawatir energi habis nulis kosongin kepala pilih kecil lakuin resin email masak gampang teknik diselesain lakuin susah jalan kaki dengar upbeat kendali;0;0.7311585773720265;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;capek mikirin khawatir padahal produktif khawatir energi habis nulis kosongin kepala pilih kecil lakuin resin email masak gampang teknik diselesain lakuin susah jalan kaki dengar upbeat kendali
Saya cemas kalau memikirkan kematian tiba-tiba, seperti kecelakaan. Bagaimana cara lebih berani menghadapinya?;Aku tahu, pikiran soal kematian tiba-tiba itu kayak kilat yang bikin kaget, ya? Julius Canus tunjukkin kita bisa tetap berani dengan nikmati hidup sampai detik terakhir, bahkan sambil bercanda! Coba fokus ke apa yang bikin hari ini berarti: telepon orang tersayang atau coba hobi baru. Tulis satu tindakan kecil yang bikin kamu merasa hidup, seperti ‘Aku bikin kue hari ini!’ Apa yang bikin kamu cemas? Ceritain, biar kita cari cara buat bikin kamu lebih berani!;GROK;A3_GROK_FilosofiTeras305-313_25.json;cemas mati celaka berani hadap tahu mati kilat kaget julius canus tunjukkin tetap berani nikmat hidup detik akhir bahkan canda arti telepon sayang tindak kecil hidup cemas berani;0;0.7304028040825864;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;cemas mati celaka berani hadap tahu mati kilat kaget julius canus tunjukkin tetap berani nikmat hidup detik akhir bahkan canda arti telepon sayang tindak kecil hidup cemas berani
Temenku baru curhat soal masalah keluarga, tapi aku bingung gimana respon yang bener. Apa yang harus aku lakukan?;Kamu temen yang hebat karena mau dengerin curhat, itu udah langkah besar! Pas temenmu curhat, dengarkan dengan penuh perhatian—matikan HP, tatap matanya, dan angguk biar dia tahu kamu peduli. Kasih dukungan, kayak, ‘Pasti berat banget, aku di sini buat kamu.’ Jangan kasih solusi kalau nggak diminta, cukup tanya, ‘Mau ceritain lebih lanjut?’ Pastiin rahasianya aman, jangan sampai bocor. Ceritain sedikit soal curhatnya, aku bantu kasih respon yang pas!;GROK;A3_GROK_PsikologiKomunikasi47-63_36.json;temenku curhat keluarga respon laku temen dengerin curhat udah temenmu curhat dengar penuh perhati mati tatap mata angguk tahu peduli dukung berat jangan solusi minta cukup lanjut pastiin rahasia jangan bocor curhatnya respon;0;0.7303959027357789;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;temenku curhat keluarga respon laku temen dengerin curhat udah temenmu curhat dengar penuh perhati mati tatap mata angguk tahu peduli dukung berat jangan solusi minta cukup lanjut pastiin rahasia jangan bocor curhatnya respon
Saya merasa gampang panik saat stres, dan itu bikin cemas. Mengapa saya begitu reaktif, dan apa yang bisa saya lakukan?;Saya paham panik itu bikin cemas, tapi kamu nggak sendiri! Beberapa orang lebih reaktif karena genetik atau pengalaman awal, yang bikin tubuh dan pikiran cepat bereaksi, dan ini bisa ganggu kesehatan mental. Coba latih relaksasi, seperti meditasi 5 menit tiap pagi, untuk tenangin reaksi. Tulis pemicu panik dan solusi, seperti ‘Aku akan tarik napas dalam.’ Bilang, ‘Aku bisa atur reaksinya!’ Cari aplikasi meditasi gratis. Apa yang bikin panik, dan koping apa yang pengen kamu coba?;GROK;D1_GROK_HealthPsycology114-151_58.json;gampang panik stres cemas reaktif laku paham panik cemas sendiri beberapa reaktif genetik alam awal tubuh cepat reaksi ganggu sehat mental relaksasi meditasi pagi tenangin reaksi picu panik solusi atur reaksi aplikasi meditasi gratis panik koping;0;0.7293211640275359;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;gampang panik stres cemas reaktif laku paham panik cemas sendiri beberapa reaktif genetik alam awal tubuh cepat reaksi ganggu sehat mental relaksasi meditasi pagi tenangin reaksi picu panik solusi atur reaksi aplikasi meditasi gratis panik koping
Saya merasa nggak siap kalau tiba-tiba harus meninggal. Bagaimana cara menerima kematian dengan tenang?;Aku paham, rasanya kayak disuruh nyanyi di panggung tanpa latihan, bikin panik, ya? Marcus Aurelius bilang kita nggak pilih lahir, jadi kenapa stres soal pergi? Coba fokus jalani hari ini sebaik mungkin: lakukan satu kebaikan, seperti bantu temen atau nikmati kopi pagi. Tulis jurnal tentang apa yang bikin hidupmu indah, biar kamu merasa ‘aku udah kasih yang terbaik’. Apa yang bikin kamu nggak siap? Ceritain, biar kita cari cara buat peluk ketakutan itu bareng!;GROK;A3_GROK_FilosofiTeras305-313_25.json;siap tinggal terima mati tenang paham suruh panggung panik marcus aurelius pilih lahir stres pergi jalan laku temen nikmat kopi pagi jurnal hidup indah udah siap peluk takut bareng;0;0.7283034390808841;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;siap tinggal terima mati tenang paham suruh panggung panik marcus aurelius pilih lahir stres pergi jalan laku temen nikmat kopi pagi jurnal hidup indah udah siap peluk takut bareng
Aku kuliah, tapi akhir-akhir ini sering banget kehilangan motivasi belajar. Rasanya tugas numpuk dan nggak tahu harus mulai dari mana. Apa yang bisa aku lakuin?;Wah, numpuknya tugas emang bisa bikin overwhelmd, ya. Aku saranin coba pecah tugasmu jadi bagian kecil-kecil. Misalnya, pilih satu tugas, lalu fokus cuma 25 menit pake teknik Pomodoro—setelah itu kasih reward kecil, kayak ngopi atau scroll medsos sebentar. Kalau motivasi masih susah bangkit, coba ingat apa yang bikin kamu excited waktu pertama kali masuk jurusan ini. Atau, ngobrol sama temen sekelas—kadang sharing bikin kita nggak merasa sendirian. Kamu pasti bisa, langkah kecil dulu aja!;GROK;A2_GROK_FilosofiTeras31-44_30.json;kuliah akhir akhir hilang motivasi tugas numpuk tahu lakuin numpuknya tugas emang overwhelmd saranin pecah tugas kecil kecil pilih tugas pake teknik pomodoro reward kecil ngopi scroll medsos sebentar motivasi susah bangkit ingat excited pertama masuk jurus temen kelas sharing sendiri kecil;0;0.7281525165000297;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;kuliah akhir akhir hilang motivasi tugas numpuk tahu lakuin numpuknya tugas emang overwhelmd saranin pecah tugas kecil kecil pilih tugas pake teknik pomodoro reward kecil ngopi scroll medsos sebentar motivasi susah bangkit ingat excited pertama masuk jurus temen kelas sharing sendiri kecil
Saya sering merasa sulit untuk berpikir positif. Apa hubungan optimisme dengan kesehatan, dan bagaimana saya bisa lebih optimis?;"Nggak apa-apa kalau kadang susah berpikir positif—it’s totally human! Optimisme itu seperti sinar matahari buat kesehatanmu; orang yang optimis cenderung lebih sehat karena mereka lebih baik mengelola stres dan punya kebiasaan hidup sehat. Kabar serunya, optimisme bisa dilatih, meskipun ada faktor genetik. Coba mulai dengan mencatat tiga hal kecil yang bikin kamu bersyukur setiap hari, seperti kopi enak atau senyum temen. Lama-lama, otakmu akan terbiasa lihat sisi cerah. Apa satu hal kecil yang bikin kamu tersenyum hari ini?";GROK;D1_GROK_HealthPsycology1-55_67.json;sulit positif optimisme sehat optimis susah positif totally human optimisme sinar matahari sehat optimis cenderung sehat kelola stres hidup sehat kabar seru optimisme faktor genetik catat kecil syukur kopi enak senyum temen lama lama otak sisi cerah kecil senyum;0;0.7268841723826253;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;sulit positif optimisme sehat optimis susah positif totally human optimisme sinar matahari sehat optimis cenderung sehat kelola stres hidup sehat kabar seru optimisme faktor genetik catat kecil syukur kopi enak senyum temen lama lama otak sisi cerah kecil senyum
Aku suka ngerasa nggak enak kalau harus milih antara dua hal. Gimana caranya biar nggak bingung?;Memilih antara dua hal memang bisa bikin bingung, apalagi kalau keduanya sama-sama penting. Coba buat daftar pro dan kontra untuk masing-masing pilihan, biar kamu lihat mana yang lebih sesuai sama apa yang kamu butuhkan sekarang. Juga, tanya diri sendiri: ‘Mana yang bikin aku lebih tenang jangka panjang?’ Kalau masih bingung, ceritain pilihan apa yang lagi bikin kamu pusing, aku bantu kasih perspektif!;GROK;D3_GROK_PengantarPsikologiAdnan199-209_20.json;ngerasa enak milih pilih penting daftar kontra masing masing pilih sesuai butuh diri sendiri tenang jangka panjang pilih pusing perspektif;0;0.726151260785887;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;ngerasa enak milih pilih penting daftar kontra masing masing pilih sesuai butuh diri sendiri tenang jangka panjang pilih pusing perspektif
