index,question,document,old_topic,new_topic,similarity,reassigned,stage
546,Aku ngerasa orang lain lebih gampang nangkap detail daripada aku. Aku ketinggalan gitu rasanya.,ngerasa gampang nangkap detail tinggal peka arti kurang perlu diri perhati kecil tekstur kain burung lama lama jago nangkap detail bandingin diri sendiri bukan,-1,30,0.69467247,True,medium
547,Aku kadang susah dengar nada tertentu. Itu kenapa ya?,susah dengar sulit dengar beberapa telinga otak proses bunyi telinga tangkap getar bunyi ganggu susah dengar periksa dokter,-1,-1,0.59554857,False,rejected
548,Aku suka bingung kenapa bunyi keras lebih bikin aku kaget dibandingkan bunyi pelan?,bunyi kaget banding bunyi pelan bunyi kaget amplitudo otak langsung respons penting potensi bahaya mekanisme alami waspada kaget kurang papar bunyi terlalu stres,-1,-1,0.6361753,False,rejected
549,Aku merasa telingaku sensitif banget sama bunyi berulang. Itu normal nggak?,telinga sensitif bunyi ulang sensitif bunyi ulang otak cenderung notice pola ulang ganggu stres peka stimulus bunyi earplug berisik konsultasi dokter ganggu,-1,-1,0.5624522,False,rejected
550,Aku suka bingung kenapa telinga bisa bikin kita seimbang. Itu beneran ada hubungannya?,telinga imbang beneran telinga struktur khusus jaga imbang tubuh dengar telinga kerja gampang jatuh pusing imbang periksa dokter,-1,-1,0.53857696,False,rejected
554,"Aku kadang ngerasa kayak lihat sesuatu, tapi cuma sebentar. Itu apa ya?",ngerasa sebentar sebut bayang iring efek sisa lampu terang cahaya sebentar langsung sebentar percaya,-1,-1,0.54978335,False,rejected
557,"Aku kadang bingung sama data yang banyak, susah nyusun pikiran. Gimana biar nggak overwhelm?",data susah nyusun overwhelm data emang pusing pilah pilah penting sisih catat diagram sederhana hadepin urutin bareng,-1,-1,0.54420817,False,rejected
558,"Aku merasa nggak bisa ngapa-ngapain dengan benar, apa aku bodoh?",bodoh jangan bodoh down mampu jago bahasa kuat logika gagal tahu percaya diri,-1,22,0.65950084,True,medium
559,"Aku nggak bisa ngomong di depan orang banyak, apa aku nggak pinter?",ngomong depan pinter ngomong depan pintar terampil bicara publik pinter grogi ngomong depan bareng simpel,-1,22,0.684446,True,medium
561,Aku merasa bangga kalo bisa bantu temen. Itu perasaan apa?,bangga kalo temen sosial positif empati bangga hati lakuin temenmu seru,-1,33,0.67751074,True,medium
562,"Aku merasa perilakuku kadang nggak nyambung sama situasi. Misalnya, tiba-tiba ketawa padahal nggak lucu. Normal nggak sih?",perilaku nyambung situasi ketawa padahal lucu perilaku nyambung muncul emosi jalan diri sepenuh respons otomatis tubuh ketawa nervous nyaman tahu picu ingat situasi ketawa,-1,0,0.6748493,True,medium
563,Aku merasa perilakuku berubah setelah aku pindah kota. Apa lingkungan beneran sebesar itu pengaruhnya?,perilaku ubah pindah kota beneran pengaruh pengaruh perilaku pindah kota arti suasana bahkan tekan tindak ubah perhati kota sesuai diri nyari nyaman ubah,-1,-1,0.4926158,False,rejected
564,"Aku pengen lebih sabar sama diri sendiri, ada saran?",sabar diri sendiri saran sabar diri sendiri bagus introspeksi paham kapan paling diri sendiri terlalu tuntut diri self talk lembut sabar diri,-1,0,0.6560942,True,medium
565,Aku suka ngerasa lingkunganku nggak mendukung buat aku berkembang. Gimana caranya biar tetep maju?,ngerasa dukung kembang maju dukung emang stuck salah dirasain kecil kontrol ruang nyaman temen suportif berat luar mentor dukung obrolin,-1,14,0.7354253,True,medium
566,"Aku pengen jadi lebih sabar, tapi rasanya susah banget. Ada saran?",sabar susah saran sabar butuh usaha sifat sabar pengaruh bawa bentuk lewat teknik sederhana kesal ingat diri sendiri langsung sempurna sabar,-1,-1,0.5805257,False,rejected
567,"Aku sering merasa bingung kenapa aku melihat sesuatu berbeda dari temenku, meskipun kita lihat hal yang sama. Apa yang bikin begitu?",temenku sendiri paham persepsi pengaruh alam unik sedih bunga cerah temenmu happy bunga super indah pandang temenmu,-1,-1,0.6448687,False,rejected
568,"Kenapa ya, aku suka ngerasa sesuatu itu lebih besar atau kecil dari yang sebenarnya?",ngerasa kecil otak mainin ukur rasain pikirin takut laba laba laba laba kecil gede ngerasa,-1,24,0.7934836,True,high
572,Aku merasa hidupku nggak adil karena aku nggak punya kesempatan yang sama seperti orang lain. Apa yang harus aku pikirkan?,hidup adil sempat paham hidup adil jalan kuat cipta milik kecil dekat tuju arti perlu banding,-1,-1,0.5657037,False,rejected
573,"Aku ngerasa orang-orang di sekitarku kayak musuh, bukan temen. Gimana cara ubah pikiran ini?",ngerasa musuh bukan temen ubah berat ngerasa kompetisi kawan bukan lawan kecil senyum sapa tulus ngerasa dekat,-1,-1,0.6007136,False,rejected
574,"Kenapa aku merasa orang lain itu seperti musuh, bukan teman?",musuh bukan teman sedang kurang percaya diri takut hadap tantang hidup hilang berani jalan tugas tugas hidup cenderung ancam teman dukung musuh,-1,-1,0.6225861,False,rejected
575,Apa sih tugas hidup itu? Aku bingung.,tugas hidup tugas hidup jalan tumbuh pertama mandiri arti diri kaki sendiri hidup harmonis masyarakat kerja sehat penting percaya mampu laku teman bukan saing konsep,-1,-1,0.6218591,False,rejected
577,"Apa sih kebebasan itu sebenarnya? Aku merasa punya banyak uang bisa bikin aku bebas, tapi kok masih ada yang kurang?",bebas uang bebas kurang bebas bukan uang uang penuh butuh hidup bebas sejati harta sepi arti bebas kurang interpersonal terima tempat hati,-1,-1,0.59221697,False,rejected
578,Aku merasa hubungan dengan orang lain sering bikin aku nggak bebas. Kenapa ya?,bebas hidup lepas interpersonal beban musuh ancam bayang teman juang pandang ubah sehat bebas bukan ikat,-1,14,0.7093719,True,medium
584,Apa yang membuat seseorang merasa hidup ini rumit?,hidup rumit hidup rumit jebak kompleks sosial perang ketidaksetaraan hilang sederhana pandang,-1,-1,0.54589385,False,rejected
585,Mengapa seseorang merasa cemas dalam masyarakat modern?,cemas masyarakat modern masyarakat modern milik pegang jelas agama masa hidup diri sendiri picu cemas bimbang,-1,-1,0.49972957,False,rejected
587,Apa peran pengalaman pribadi dalam membentuk pandangan tentang dunia?,peran alam pribadi bentuk pandang alam pribadi pengaruh pandang alam positif cenderung optimis alam negatif tempat rumit,-1,0,0.7009642,True,medium
590,Aku merasa dunia ini keras dan nggak adil. Gimana caranya aku nggak terus-terusan merasa begini?,adil terus terus begini berat ketidakadilan hilang momen ubah kecil tempat kontribusi kecil laku sisi positif,-1,-1,0.5282965,False,rejected
596,"Aku pengen ngerasa berguna, tapi nggak tahu caranya. Apa yang bisa aku lakukan?",ngerasa tahu laku ngerasa kecil dengerin temen curhat senyumin asing arti kecil laku diperhatiin situ ngerasa,-1,30,0.6637447,True,medium
597,"Aku bingung, kalau nggak ada alasan dari masa lalu, kenapa kita bisa stuck kayak gini?",alas masa stuck stuck masa tuju temenmu keluar kamar luar nyaman,-1,17,0.65033257,True,medium
599,"Aku sering kepikiran masa lalu, itu bikin aku stuck. Gimana caranya lepas?",masa stuck lepas masa sorot bayangin hidup panggung lampu sorot momen masa masa depan bayang nyata jalan,-1,-1,0.56785405,False,rejected
600,"Aku merasa nggak punya kekuatan buat hadapi hidup, apa aku lemah?",kuat hadap hidup lemah lemah justru kuat kuat mampu milih ubah selang kecil ubah betapa kuat diri,-1,0,0.7529299,True,high
602,Aku merasa nggak punya kendali atas hidupku. Semua kayaknya udah ditentuin dari aku lahir. Gimana aku bisa merasa punya kuasa atas hidupku sendiri?,kendali hidup udah ditentuin lahir kuasa hidup sendiri dengar jebak berat kuasa pilih tanggap kecil kendali respons kecil ubah,-1,11,0.70595574,True,medium
603,"Aku nggak suka sama masa laluku. Kalau bisa, aku pengen lahir lagi jadi orang lain. Apa aku salah mikir gitu?",masa lahir salah mikir salah tunjuk masa ubah ubah masa depan bayang tuju kecil capai sana bareng,-1,-1,0.60748106,False,rejected
607,"Kenapa aku merasa Tuhan kasih masalah besar banget, kayak nggak kuat gitu?",tuhan kuat tuhan mampu berat kuat diri percaya jalan keluar,-1,-1,0.5285672,False,rejected
608,"Kenapa aku merasa hidup ini nggak adil, orang lain kok kayaknya lebih mudah?",hidup adil mudah hidup adil tahu lengkap tantang ketidakadilan kendali hidup kecil rapi kecil ubah,-1,11,0.68531007,True,medium
611,"Aku dikritik habis-habisan sama orang. Rasanya sakit, tapi aku nggak mau ngaku salah. Apa yang harus aku lakukan?",kritik habis habis sakit ngaku salah laku kritik perih poin mikir kritik evaluasi diri hadiah gratis,-1,-1,0.62069654,False,rejected
612,Aku lagi di titik terendah hidupku. Apa ini akhir dari segalanya?,titik rendah hidup akhir segala bukan akhir titik rendah justru momen bangkit paling kuat bayangin superhero bangkit puruk kecil bangkit,-1,-1,0.6175535,False,rejected
613,Aku merasa nggak layak dicintai karena kekuranganku. Gimana caranya aku mengatasi perasaan ini?,layak cinta kurang layak cinta kurang cinta diri sendiri syukur diri harga diri,-1,33,0.7555209,True,high
615,Aku sering ngerasa nggak punya kontrol atas hidupku. Gimana caranya aku merasa lebih kuat?,ngerasa kontrol hidup kuat kontrol putus kecil daya rapi meja kecil,-1,17,0.68492234,True,medium
620,"Aku pengen punya hobi, tapi bingung pilih yang mana. Saran dong!",pilih saran seru penasaran simpel jurnal kelas gratis tahu,-1,-1,0.47563615,False,rejected
622,Kenapa aku selalu merasa harus membuktikan sesuatu ke orang lain?,bukti hidup bukan bukti siapa penting cukup diri sendiri diri bukan harap,-1,-1,0.58160007,False,rejected
624,Aku merasa hidupku nggak seimbang. Gimana cara memperbaikinya?,hidup imbang imbang butuh cipta daftar prioritas kurang tambah aspek hidup,-1,11,0.6615436,True,medium
625,"Aku merasa hidupku nggak adil. Kenapa orang lain bisa sukses, tapi aku enggak?",hidup adil sukses enggak tahu enak hidup adil juang bukan arti hasil kendali usaha sikap kerja bareng,-1,-1,0.59054947,False,rejected
626,Aku capek karena merasa harus kuat terus di depan orang. Apa aku boleh lemah?,capek kuat terus depan lemah manusia bukan robot sekal tunjuk sisi rapuh justru jujur diri sendiri kuat nyata percaya,-1,0,0.738579,True,medium
627,Kenapa sih aku selalu bandingin diri sama orang lain? Rasanya aku nggak pernah cukup.,bandingin diri cukup alami rumput tetangga hijau padahal rumput sendiri kecil bangga diri,-1,-1,0.47218528,False,rejected
629,Aku ngerasa nggak punya keunikan dibandingkan orang lain. Gimana caranya nemuin itu?,ngerasa banding nemuin langsung inget momen mikir ngelakuin situ gali,-1,30,0.691584,True,medium
632,"Aku pengen berdamai sama diriku sendiri, tapi nggak tahu caranya. Bisa bantu?",damai diri sendiri tahu damai diri sendiri proses indah terima diri masuk kurang syukur diri refleksi damai,-1,-1,0.6272857,False,rejected
634,Gimana caranya aku bisa berdamai dengan kekuranganku?,damai kurang nali kurang hambat terima diri justru jalan bahagia unik,-1,33,0.73795605,True,medium
635,"Aku merasa nggak punya kendali atas hidupku, apa yang bisa kulakukan?",kendali hidup laku berat kecil kendali tanggap awal kendali,-1,-1,0.59149647,False,rejected
636,Aku merasa nggak layak dicintai karena kekuranganku. Gimana caranya aku bisa merasa lebih berharga?,layak cinta kurang harga layak cinta kurang diri kecil cinta siapa bukan sempurna peluk diri sendiri,-1,33,0.6588264,True,medium
638,Aku ngerasa nggak punya keberanian buat beda dari orang lain.,ngerasa berani berani tumbuh kecil lakuin baju tren tepat harga,-1,4,0.6702274,True,medium
640,"Kadang aku merasa cuma jadi penonton di hidup ini. Aku pengen ikut berperan, tapi bingung mulai dari mana.",tonton hidup peran awal bagus tahu peran sederhana teman tindak kecil ubah,-1,14,0.7118151,True,medium
642,"Aku pengen berdamai sama diriku sendiri, tapi kok susah banget. Ada tips nggak?",damai diri sendiri susah tips damai diri sendiri butuh terima kurang hakim diri syukur ingat perlu sempurna yakin pelan pelan damai,-1,-1,0.62340534,False,rejected
643,Aku merasa stres karena pengen sempurna terus. Gimana caranya aku rileks?,stres sempurna terus rileks sempurna capek terima sempurna usaha bukan hasil beri diri istirahat nikmat hidup tekan,-1,-1,0.6373965,False,rejected
644,Aku ngerasa lingkunganku nggak mendukung aku berkembang. Apa yang bisa aku lakuin?,ngerasa dukung kembang lakuin pengaruh kuasa ubah jalan tuju kecil acara grup dukung tumbuh,-1,-1,0.563424,False,rejected
646,Gimana caranya aku tahu aku udah di jalur yang benar?,tahu udah jalur damai proses semangat jalur tepat jangan lupa evaluasi udah hasil perlu terus maju,-1,-1,0.60704446,False,rejected
648,"Aku suka membayangkan hidupku seperti di film, tapi kadang itu bikin aku lupa sama kenyataan. Apa yang salah denganku?",bayang hidup film lupa nyata salah salah imajinasi lewat liar lupa jalan hidup nyata luang momen grounded,-1,-1,0.5904416,False,rejected
649,Aku merasa aku harus selalu terlihat sempurna di depan orang lain. Capek banget. Apa yang bisa aku lakukan?,sempurna depan capek laku terus terus usaha sempurna lelah ingat sempurna jujur diri sendiri percaya,-1,-1,0.64899457,False,rejected
654,"Aku merasa ideku nggak perlu diperbaiki, udah sempurna, apa itu buruk?",perlu udah sempurna yakin bagus sempurna,-1,-1,0.53809845,False,rejected
656,"Aku merasa nggak cukup pinter buat bersaing sama orang lain, gimana caranya?",cukup pinter saing cukup cerdas akademik pelan pelan yakin kembang,-1,-1,0.64617777,False,rejected
658,Aku benci dikritik. Gimana caranya biar nggak kesal tiap dikritik?,benci kritik kesal kritik kritik panas kritik saran kembang bukan serang kritik,-1,-1,0.55320233,False,rejected
660,Aku pengen orang lain takut sama aku biar dihormati. Apa ini salah?,takut hormat salah hormat takut tahan lama sehat respek kerja tindak harga tulus,-1,-1,0.62458813,False,rejected
661,Aku suka ngontrol semua kerjaan timku. Apa ini salah?,ngontrol kerja salah kontrol percaya beri ruang kontribusi tugas delegasi percaya,-1,-1,0.5164058,False,rejected
665,Kenapa aku selalu merasa harus lebih baik dari orang lain?,main main banding penting tuju sendiri peduli standar,-1,-1,0.41702503,False,rejected
668,Aku merasa hidupku harus kayak cerita sukses di film. Apa itu realistis?,hidup sukses film realistis hidup film kejar dramatis tindak kecil hidup makna,-1,11,0.70371604,True,medium
669,Aku merasa apa yang aku lakuin selalu paling penting. Ini wajar nggak sih?,lakuin paling penting muncul lupa kerja nomor sudut,-1,7,0.6517579,True,medium
671,"Aku pengen punya kendali atas semuanya, tapi kok malah bikin aku cemas?",kendali malah cemas kendali manusiawi atur cemas kendali lepas,-1,-1,0.5043423,False,rejected
672,"Aku pengen orang lain ngikutin cara aku, tapi mereka nggak mau. Aku salah nggak?",ngikutin salah ngikutin sendiri titik tengah,-1,-1,0.6036923,False,rejected
673,"Kenapa ya aku selalu pengen ngurusin semua detail proyek, padahal capek banget?",ngurusin detail proyek padahal capek sempurna percayain nanganin detail lelah proyek tetap jalan,-1,28,0.66632676,True,medium
674,Aku sering ganti-ganti proyek karena bosan. Apa itu buruk?,proyek bosan proyek pilih tuju komitmen bosan disiplin jauh penting,-1,-1,0.54450715,False,rejected
678,"Aku ngerasa aku nggak butuh aturan, karena aku punya cara sendiri. Itu oke nggak?",ngerasa butuh atur sendiri sendiri bagus atur kerja atur atur adaptasi gaya tetap fleksibel kacau,-1,-1,0.60656893,False,rejected
680,Aku merasa lebih hebat dari orang lain di kantor. Tapi kenapa aku malah kesepian?,kantor malah sepi percaya diri jauh refleksi dekat rekan kerja rendah hati dengar hangat bahagia,-1,-1,0.5907351,False,rejected
682,Aku merasa gak bisa hidup tanpa validasi orang lain. Apa aku normal?,hidup validasi butuh validasi percaya diri laku pamrih olahraga lama lama nemu kuat diri,-1,25,0.66212064,True,medium
