file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-207-217;grok;Aku merasa dunia ini cuma tentang aku dan masalahku. Apa ini bikin aku jadi orang yang egois?;Nggak perlu merasa bersalah, kok. Wajar kalau kadang kita terfokus sama masalah sendiri, apalagi kalau lagi berat. Tapi coba sesekali alihkan perhatian ke orang lain—bisa dengan dengerin cerita temen atau bantu sesuatu kecil. Itu nggak cuma bikin kamu merasa lebih terhubung, tapi juga bikin kamu lihat bahwa dunia ini lebih luas dari masalahmu. Pelan-pelan, kamu akan merasa lebih ringan.;0.8697;0.1374;0.8472;0.0225
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-207-217;grok;Aku pengen lebih peduli sama orang lain, tapi kok rasanya susah. Gimana caranya?;Keren banget kamu pengen lebih peduli sama orang lain! Mulai dari hal kecil aja, nggak perlu langsung jadi pahlawan. Misalnya, tanya kabar temen dengan bener-bener dengerin jawabannya, atau bantu sesuatu yang sederhana. Yang penting, lakukan dengan tulus, bukan karena merasa ‘harus’. Lama-lama, peduli sama orang lain akan terasa alami, dan kamu juga akan merasa lebih bahagia.;0.9009;0.2594;0.7911;0.1097
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-207-217;grok;Kadang aku ngerasa orang lain cuma bikin hidupku tambah susah. Apa bener semua masalah itu dari hubungan sama orang lain?;Hehe, kadang orang lain memang bisa bikin pusing, ya. Tapi sebenarnya, nggak semua masalah datang dari mereka. Banyak masalah muncul dari cara kita melihat hubungan itu sendiri. Coba deh lihat hubungan sebagai kesempatan buat belajar, bukan cuma beban. Misalnya, kalau ada konflik, tanya ke diri sendiri, ‘Apa yang bisa aku pelajari dari ini?’ Dengan begitu, hubungan bisa jadi sumber kekuatan, bukan cuma masalah.;0.9131;0.1355;0.3495;0.5636
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-207-217;grok;Aku bingung, apa sih arti ‘masyarakat’ dalam hidupku? Kok rasanya abstrak banget.;Wajar kok bingung, soalnya ‘masyarakat’ itu bisa terasa kayak konsep yang gede banget. Tapi coba sederhanakan: masyarakat itu mulai dari hubungan ‘aku dan kamu’. Jadi, setiap obrolan, setiap interaksi kecil sama temen, keluarga, atau bahkan orang asing, itu semua bagian dari masyarakat. Fokus aja dulu ke hubungan kecil di sekitarmu, seperti ngobrol sama temen atau senyum ke tetangga. Dari situ, kamu akan mulai merasa jadi bagian dari sesuatu yang lebih besar.;0.884;0.1939;0.3617;0.5223
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa hidupku harus sempurna, seperti aku adalah pusat dunia. Apa yang salah dengan pemikiran ini?;Kalau kamu merasa harus jadi pusat dunia, itu bisa bikin kamu terjebak dalam ekspektasi yang nggak realistis. Hidup bukan cuma tentang kamu, tapi tentang bagaimana kamu terhubung dengan orang lain. Coba pikirkan, apa yang bisa kamu berikan ke orang di sekitarmu, bukan cuma apa yang mereka bisa kasih ke kamu. Itu bisa bikin hidupmu lebih ringan dan bermakna.;0.9624;0.2355;0.2916;0.6708
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Kenapa aku sering merasa kecewa kalau orang lain nggak memenuhi harapanku?;Kecewa itu wajar, tapi kalau kamu selalu berharap orang lain ngasih apa yang kamu mau, kamu mungkin lupa bahwa mereka juga punya kebutuhan dan batasan. Coba ubah fokusmu: daripada mikirin apa yang mereka bisa kasih, pikirkan apa yang bisa kamu lakukan buat mereka. Itu bisa bantu kamu merasa lebih terhubung dan kurang kecewa.;0.9541;0.1668;0.5732;0.3809
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa nggak nyaman kalau nggak jadi pusat perhatian. Gimana cara ngatasin ini?;Wajar kok pengen merasa diperhatikan, tapi kalau kamu merasa harus selalu jadi pusat, itu bisa bikin kamu kesepian. Coba lihat dirimu sebagai bagian dari komunitas, bukan pusatnya. Mulai dengan hal kecil, seperti dengerin cerita temen atau bantu seseorang tanpa minta balasan. Itu bisa bikin kamu merasa lebih nyaman dengan dirimu sendiri.;0.9588;0.1197;0.3356;0.6232
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku susah ngerasa punya tempat di kelompok atau komunitas. Apa yang bisa aku lakukan?;Merasa punya tempat itu memang penting, tapi itu nggak datang begitu aja. Coba ambil langkah kecil buat berkontribusi, misalnya ikut bantu proyek bareng temen atau ngobrol sama seseorang yang kelihatan butuh didenger. Ketika kamu mulai memberi, kamu akan merasa lebih diterima dan punya peran di komunitas itu.;0.9306;0.286;0.304;0.6267
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Kadang aku merasa orang lain cuma harus melayani aku. Ini salah nggak sih?;Pemikiran itu bisa bikin hubunganmu dengan orang lain jadi nggak seimbang. Orang lain bukan cuma ada buat melayani kamu, sama seperti kamu juga nggak cuma hidup buat melayani mereka. Coba pikir, apa yang bisa kamu kasih ke mereka? Mungkin senyuman, bantuan kecil, atau cuma jadi pendengar. Itu bisa bikin hubunganmu lebih harmonis.;0.9821;0.3116;0.168;0.814
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa dunia ini keras dan nggak adil. Gimana caranya aku nggak terus-terusan merasa begini?;Dunia memang kadang terasa berat, tapi kalau kamu cuma fokus ke ketidakadilan, kamu bisa kehilangan momen buat bikin perubahan kecil. Coba lihat dunia sebagai tempat di mana kamu bisa berkontribusi, meski cuma hal kecil. Misalnya, bantu seseorang atau lakukan sesuatu yang bikin kamu merasa berguna. Itu bisa bantu kamu melihat dunia dari sisi yang lebih positif.;0.912;0.2404;0.3086;0.6034
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku takut kehilangan temen kalau aku nggak selalu ngasih apa yang mereka mau. Apa yang harus aku lakukan?;Keren banget kalau kamu peduli sama temenmu, tapi hubungan yang sehat nggak cuma soal ngasih apa yang mereka minta. Coba fokus ke hubungan yang dua arah: kamu ngasih, mereka juga ngasih. Kalau kamu takut kehilangan mereka, coba ngobrol jujur tentang apa yang kamu rasain. Itu bisa bikin kalian lebih deket dan saling ngerti.;0.9531;0.1988;0.5335;0.4196
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa nggak cukup baik kalau nggak jadi yang terbaik di kelompokku. Gimana caranya aku lepas dari perasaan ini?;Nggak perlu jadi yang terbaik buat merasa cukup. Kamu udah punya nilai hanya dengan jadi dirimu sendiri. Coba pikirkan apa yang kamu nikmati dalam kelompok itu, dan fokus ke situ. Misalnya, kalau kamu suka bikin orang ketawa atau bantu ide, itu udah kontribusi besar. Hargai dirimu apa adanya, nggak perlu banding-bandingin.;0.9601;0.1572;0.5919;0.3683
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku bingung, kenapa aku harus peduli sama komunitas besar, kayak lingkungan atau dunia?;Wajar kok bingung, soalnya komunitas besar terasa jauh. Tapi coba mulai dari yang kecil: misalnya, jaga kebersihan di lingkunganmu atau bantu tetangga. Ketika kamu berkontribusi, kamu bakal ngerasa lebih terhubung, nggak cuma sama orang, tapi juga sama dunia. Itu bisa bikin hidupmu terasa lebih penuh makna.;0.923;0.2044;0.5974;0.3256
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa hidupku nggak punya tujuan kalau aku nggak jadi pusat perhatian. Apa yang salah?;Hidup nggak harus selalu tentang jadi pusat perhatian buat punya tujuan. Tujuan itu bisa datang dari hal-hal kecil, seperti bikin orang lain senyum atau ngerjain sesuatu yang kamu suka. Coba tanya diri sendiri, apa yang bikin kamu merasa hidup? Mulai dari situ, dan kamu bakal nemuin makna yang lebih dalam tanpa harus jadi pusat.;0.8908;0.1976;0.4441;0.4466
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku sering merasa orang lain nggak ngerti aku. Gimana caranya biar aku nggak kesepian?;Kesepian itu berat, tapi kadang orang lain juga butuh waktu buat ngerti kamu. Coba buka diri dengan ngobrol jujur atau dengerin cerita mereka. Ketika kamu nunjukin perhatian, mereka biasanya juga akan balik memperhatikan kamu. Mulai dari langkah kecil, seperti tanya kabar temen, dan hubunganmu bisa jadi lebih hangat.;0.943;0.2527;0.4495;0.4935
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku takut kalau aku nggak cukup penting di hidup orang lain. Apa yang bisa aku lakukan?;Kamu nggak perlu jadi ‘paling penting’ buat merasa berarti. Setiap tindakan kecil yang kamu lakukan, seperti ngobrol sama temen atau bantu orang, udah bikin kamu punya tempat di hidup mereka. Coba fokus ke apa yang bisa kamu kasih, bukan apa yang orang pikir tentang kamu. Itu bisa bikin kamu merasa lebih percaya diri.;0.9371;0.1256;0.2717;0.6654
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa dunia ini cuma tentang aku. Tapi kenapa aku malah merasa kosong?;Kalau kamu merasa dunia cuma tentang kamu, itu bisa bikin kamu terisolasi, soalnya hidup sebenarnya tentang hubungan sama orang lain. Coba alihkan fokus ke apa yang bisa kamu lakukan buat orang di sekitarmu, misalnya bantu temen atau ikut kegiatan bareng. Ketika kamu mulai terhubung, rasa kosong itu bisa perlahan hilang.;0.94;0.1746;0.5131;0.4269
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku susah nerima kalau aku bukan pusat dunia. Gimana caranya aku belajar nerima ini?;Nerima bahwa kamu bagian dari dunia, bukan pusatnya, memang nggak gampang. Coba mulai dengan hal sederhana: perhatiin apa yang orang lain lakukan buat kamu, dan balas dengan sesuatu yang baik. Misalnya, ucapin terima kasih atau bantu mereka. Lama-lama, kamu bakal ngerasa nyaman jadi bagian dari sesuatu yang lebih besar.;0.8423;0.1745;0.6837;0.1586
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-218-228;grok;Aku merasa nggak ada yang peduli sama aku. Apa yang bisa aku lakukan biar nggak merasa begini?;Perasaan itu pasti berat, tapi coba lihat dari sisi lain: mungkin kamu bisa jadi orang yang peduli duluan. Coba tanya kabar seseorang atau bantu mereka dengan hal kecil. Ketika kamu nunjukin perhatian, orang biasanya akan balas dengan perhatian juga. Mulai dari langkah kecil, dan kamu bakal ngerasa lebih terhubung.;0.8741;0.1723;0.3639;0.5102
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku merasa terjebak di zona nyamanku, seperti nggak bisa keluar dari rutinitas yang bikin aku aman tapi nggak berkembang. Apa yang bisa aku lakukan?;Itu wajar kok, kadang kita merasa nyaman di tempat yang kecil dan aman, tapi itu bisa bikin kita nggak melihat peluang di luar. Coba pikirkan komunitas yang lebih besar di sekitarmu, misalnya lingkungan sosial atau tujuan yang lebih luas. Apa ada langkah kecil yang bisa kamu ambil untuk mulai menjelajah ke luar zona itu? Mungkin mencoba satu hal baru setiap minggu?;0.8863;0.2367;0.4225;0.4639
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Sulit banget buatku untuk berani keluar dari kebiasaan lama, meskipun aku tahu itu nggak baik buatku. Kenapa ya rasanya berat?;Keputusan untuk berubah memang nggak pernah mudah, apalagi kalau kamu sudah terbiasa di tempat yang terasa aman. Tapi coba ingat, kalau kamu terus di situ, kamu mungkin cuma menunda badai yang sebenarnya nggak akan reda sendiri. Mulai dari langkah kecil aja, seperti mencatat apa yang bikin kamu takut, lalu hadapi satu per satu dengan penuh kesabaran.;0.9386;0.2392;0.2027;0.7359
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku sering merasa nggak pede sama orang lain, kayak mereka lebih berkuasa atau lebih tahu. Gimana cara aku ngatasin perasaan ini?;Perasaan itu sering muncul kalau kita melihat hubungan dengan orang lain secara vertikal, kayak ada yang lebih tinggi atau lebih rendah. Coba lihat mereka sebagai manusia yang setara, meskipun peran atau pengalaman kita beda. Fokus pada apa yang bisa kamu bawa ke hubungan itu, bukan pada apa yang bikin kamu merasa kurang.;0.8897;0.2666;0.1815;0.7082
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Di sekolah atau kerja, aku sering merasa ditekan sama atasan atau guru. Aku pengen ngomong, tapi takut. Apa yang bisa aku lakukan?;Wajar kalau kamu merasa takut, apalagi kalau kamu merasa mereka punya otoritas. Tapi coba pikirkan dari sudut pandang yang lebih besar, misalnya nilai-nilai keadilan atau kebenaran. Kalau kamu merasa perlu bicara, coba sampaikan dengan hormat tapi tegas. Mulai dari hal kecil, seperti menyampaikan pendapatmu dengan kalimat yang jelas dan sopan.;0.8668;0.2883;0.4129;0.454
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku merasa hubunganku sama temen atau keluarga nggak sehat, kayak ada yang nggak seimbang. Gimana caranya bikin hubungan yang lebih baik?;Hubungan yang nggak seimbang sering terjadi kalau kita terjebak dalam pola vertikal, kayak ada yang mendominasi. Coba bangun hubungan yang lebih horizontal, di mana kamu dan mereka saling menghargai sebagai individu yang setara. Mulai dengan mendengarkan mereka tanpa menghakimi, dan jangan takut untuk menyampaikan apa yang kamu rasakan dengan jujur.;0.953;0.269;0.3638;0.5892
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku suka ngebantu orang, tapi kadang merasa capek karena kayaknya aku yang selalu ngalah. Harusnya aku gimana?;Membantu itu bagus, tapi kalau sampai bikin kamu capek, mungkin kamu sedang mencampuri tugas orang lain tanpa sadar. Coba pisahkan mana tugasmu dan mana tugas mereka. Bantu dengan cara yang nggak mengorbankan dirimu, misalnya dengan memberi dukungan moral atau saran, bukan mengambil alih masalah mereka.;0.847;0.1968;0.2038;0.6432
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku sering ngerasa orang lain harusnya ngelakuin sesuatu sesuai caraku. Ini salah nggak sih?;Wajar kalau kita punya harapan, tapi kalau kamu merasa harus mengatur orang lain, itu bisa jadi bentuk intervensi. Setiap orang punya tugas dan cara mereka sendiri. Coba fokus pada apa yang bisa kamu kontrol, yaitu tindakan dan sikapmu sendiri, dan biarkan orang lain menjalani proses mereka.;0.9062;0.2242;0.1673;0.7389
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku suka dipuji, tapi kadang merasa nggak nyaman kalau dipuji. Kenapa ya?;Itu bisa jadi karena pujian kadang terasa seperti penilaian dari posisi yang lebih tinggi, yang bikin kamu merasa dikecilkan. Coba lihat pujian sebagai bentuk penghargaan, tapi jangan jadikan itu ukuran nilai dirimu. Yang lebih penting, hargai dirimu sendiri dari dalam, bukan dari apa yang orang lain bilang.;0.936;0.1974;0.1629;0.7731
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku takut kalau nggak dipuji, aku nggak akan termotivasi untuk ngapa-ngapain. Gimana caranya biar aku tetap semangat?;Motivasi yang datang dari pujian memang bisa bikin semangat, tapi itu nggak tahan lama. Coba cari motivasi dari dalam, misalnya tujuan pribadi atau kepuasan karena kamu berhasil menyelesaikan sesuatu. Tulis alasan kenapa kamu melakukan sesuatu, dan ingatkan dirimu bahwa kamu melakukannya untuk dirimu sendiri, bukan untuk pujian.;0.8697;0.2777;0.2307;0.639
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku merasa rendah diri sama orang-orang yang kelihatan lebih sukses. Gimana caranya biar aku nggak terus-terusan merasa gitu?;Perasaan rendah diri sering muncul kalau kita membandingkan diri dengan orang lain dalam hubungan vertikal. Coba ubah pandanganmu jadi lebih horizontal, di mana semua orang punya nilai yang sama meskipun pencapaiannya beda. Fokus pada perjalananmu sendiri, dan catat kemajuan kecil yang kamu buat setiap hari.;0.9082;0.2633;0.3405;0.5677
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku pengen bantu temen yang lagi susah, tapi takut malah bikin dia kesel. Apa yang harus aku lakukan?;Bantu dengan cara yang nggak memaksakan solusi, karena itu bisa terasa seperti intervensi. Coba dengarkan dulu cerita mereka dengan penuh perhatian, dan tanyakan apa yang mereka butuhkan. Kadang, kehadiranmu yang penuh empati sudah cukup untuk bikin mereka merasa didukung.;0.8651;0.2267;0.4307;0.4344
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku sering ngerasa orang lain nggak ngerti aku, dan itu bikin aku kesepian. Apa yang bisa aku ubah?;Kesepian bisa muncul kalau kita merasa hubungan kita nggak setara atau nggak saling terhubung. Coba mulai dengan membuka diri sedikit, misalnya ceritain apa yang kamu rasakan ke seseorang yang kamu percaya. Jangan takut untuk jadi yang pertama memulai, karena itu bisa membuka pintu untuk koneksi yang lebih dalam.;0.9206;0.2277;0.1597;0.7609
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku suka ngeluhin hidupku, tapi nggak tahu caranya berhenti. Ada saran nggak?;Mengeluarkan keluhan itu manusiawi, tapi kalau terlalu sering, bisa bikin kamu terjebak di pola pikir negatif. Coba alihkan fokus ke apa yang bisa kamu syukuri atau ke langkah kecil yang bisa kamu ambil untuk memperbaiki situasi. Tulis tiga hal yang kamu syukuri setiap hari, meskipun kecil, untuk melatih pikiranmu melihat sisi positif.;0.8112;0.2166;0.4907;0.3205
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-229-239;grok;Aku merasa orang lain selalu ngehakimi aku, dan itu bikin aku nggak percaya diri. Gimana caranya biar aku nggak terlalu peduli sama omongan mereka?;Perasaan dihakimi sering muncul kalau kita terlalu fokus pada penilaian orang lain. Coba ingatkan dirimu bahwa kamu nggak bisa mengontrol apa yang orang pikir, tapi kamu bisa mengontrol caramu menanggapi. Bangun kepercayaan diri dari dalam dengan menghargai nilai dan tujuanmu sendiri, bukan dari apa yang orang lain bilang.;0.8488;0.2234;0.1649;0.6839
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-240-250;grok;Apa sih cara terbaik untuk membantu seseorang yang sedang menghadapi masalah tanpa memaksa mereka?;Kamu bisa membantu dengan cara mendampingi mereka secara alami, tanpa memaksakan solusi. Bayangkan seperti membawa kuda ke air—kamu bisa menunjukkan jalan, tapi kuda itu sendiri yang memilih minum. Dengarkan, beri dukungan, dan biarkan mereka menemukan solusi dengan usaha mereka sendiri.;0.9429;0.2188;0.0903;0.8526
